# Enhanced Quasi-3D Monte Carlo Simulation
# Timestamp: 20250719_003802
# Spin model: cube (8 states - cube vertices)
# Algorithm: wolff
# Theoretical Tc (8-state Potts): ~0.751
# Temperature range: 0.1-1.5 (optimized for critical region)
# Layer: 1/3
# System size: 24x24x3, Total sites: 1728
# Spin vectors: 8 cube vertices (±1,±1,±1)/√3
#
# Temperature          M^2          M^4          G^2          G^4       Energy           Cv         Corr
5.000000e-001 9.999854e-001 9.999710e-001 4.999927e-001 4.999927e-001 -3.999942e+000 2.481049e-003 3.404607e+004
5.100000e-001 9.999903e-001 9.999806e-001 4.999951e-001 4.999951e-001 -3.999961e+000 1.591479e-003 4.169785e+004
5.200000e-001 9.999811e-001 9.999622e-001 4.999905e-001 4.999905e-001 -3.999924e+000 2.982826e-003 2.984210e+004
5.300000e-001 9.999716e-001 9.999433e-001 4.999858e-001 4.999858e-001 -3.999886e+000 4.720051e-003 2.465805e+004
5.400000e-001 9.999799e-001 9.999599e-001 4.999899e-001 4.999899e-001 -3.999919e+000 2.933887e-003 2.897187e+004
5.500000e-001 9.999674e-001 9.999350e-001 4.999837e-001 4.999837e-001 -3.999869e+000 4.571156e-003 2.275746e+004
5.600000e-001 9.999734e-001 9.999470e-001 4.999867e-001 4.999867e-001 -3.999894e+000 3.600993e-003 2.519914e+004
5.700000e-001 9.999695e-001 9.999391e-001 4.999847e-001 4.999847e-001 -3.999878e+000 3.986147e-003 2.352052e+004
5.800000e-001 9.999621e-001 9.999244e-001 4.999810e-001 4.999810e-001 -3.999848e+000 4.775479e-003 2.110135e+004
5.900000e-001 9.999612e-001 9.999225e-001 4.999806e-001 4.999806e-001 -3.999844e+000 4.726577e-003 2.084862e+004
6.000000e-001 9.999482e-001 9.998967e-001 4.999741e-001 4.999741e-001 -3.999793e+000 6.076576e-003 1.805532e+004
6.100000e-001 9.999635e-001 9.999271e-001 4.999817e-001 4.999817e-001 -3.999854e+000 4.160618e-003 2.149829e+004
6.200000e-001 9.999362e-001 9.998727e-001 4.999681e-001 4.999681e-001 -3.999744e+000 6.993517e-003 1.626567e+004
6.300000e-001 9.999598e-001 9.999198e-001 4.999799e-001 4.999799e-001 -3.999839e+000 4.292183e-003 2.048600e+004
6.400000e-001 9.999559e-001 9.999119e-001 4.999779e-001 4.999779e-001 -3.999823e+000 4.561534e-003 1.955303e+004
6.500000e-001 9.999670e-001 9.999341e-001 4.999834e-001 4.999834e-001 -3.999868e+000 3.318928e-003 2.259775e+004
6.600000e-001 9.999679e-001 9.999359e-001 4.999839e-001 4.999839e-001 -3.999871e+000 3.129702e-003 2.292060e+004
6.700000e-001 9.999998e-001 9.999995e-001 4.999999e-001 4.999999e-001 -3.999999e+000 2.200056e-005 2.702343e+005
6.800000e-001 9.999921e-001 9.999843e-001 4.999961e-001 4.999961e-001 -3.999969e+000 7.249818e-004 4.634462e+004
6.900000e-001 9.999942e-001 9.999885e-001 4.999971e-001 4.999971e-001 -3.999977e+000 5.179688e-004 5.404670e+004
7.000000e-001 9.999986e-001 9.999972e-001 4.999993e-001 4.999993e-001 -3.999994e+000 1.209010e-004 1.103226e+005
7.100000e-001 9.999928e-001 9.999857e-001 4.999964e-001 4.999964e-001 -3.999971e+000 6.064238e-004 4.853534e+004
7.200000e-001 9.999979e-001 9.999959e-001 4.999990e-001 4.999990e-001 -3.999992e+000 1.713906e-004 9.007800e+004
7.300000e-001 9.999760e-001 9.999520e-001 4.999880e-001 4.999880e-001 -3.999904e+000 1.917469e-003 2.649833e+004
7.400000e-001 9.999854e-001 9.999710e-001 4.999927e-001 4.999927e-001 -3.999942e+000 1.132692e-003 3.404607e+004
7.500000e-001 9.999693e-001 9.999387e-001 4.999846e-001 4.999846e-001 -3.999877e+000 2.319724e-003 2.343192e+004
7.600000e-001 9.999737e-001 9.999474e-001 4.999868e-001 4.999868e-001 -3.999894e+000 1.938207e-003 2.530943e+004
7.700000e-001 9.999875e-001 9.999751e-001 4.999938e-001 4.999938e-001 -3.999950e+000 8.971046e-004 3.677400e+004
7.800000e-001 9.999621e-001 9.999244e-001 4.999810e-001 4.999810e-001 -3.999848e+000 2.640485e-003 2.110135e+004
7.900000e-001 9.999672e-001 9.999345e-001 4.999836e-001 4.999836e-001 -3.999869e+000 2.231231e-003 2.267719e+004
8.000000e-001 9.999697e-001 9.999396e-001 4.999848e-001 4.999848e-001 -3.999880e+000 2.074151e-003 2.326358e+004
8.100000e-001 9.999485e-001 9.998972e-001 4.999742e-001 4.999742e-001 -3.999794e+000 3.319481e-003 1.809576e+004
8.200000e-001 9.999621e-001 9.999198e-001 4.999799e-001 4.999799e-001 -3.999839e+000 2.533562e-003 2.048600e+004
8.300000e-001 9.999630e-001 9.999262e-001 4.999815e-001 4.999815e-001 -3.999852e+000 2.275519e-003 2.136350e+004
8.400000e-001 9.999628e-001 9.999258e-001 4.999814e-001 4.999814e-001 -3.999851e+000 2.235435e-003 2.129705e+004
8.500000e-001 9.999397e-001 9.998797e-001 4.999698e-001 4.999698e-001 -3.999759e+000 3.528489e-003 1.660199e+004
8.600000e-001 9.999704e-001 9.999410e-001 4.999852e-001 4.999852e-001 -3.999881e+000 1.698359e-003 2.388521e+004
8.700000e-001 9.999757e-001 9.999516e-001 4.999878e-001 4.999878e-001 -3.999903e+000 1.362918e-003 2.637185e+004
8.800000e-001 9.999593e-001 9.999188e-001 4.999796e-001 4.999796e-001 -3.999837e+000 2.224916e-003 2.036926e+004
8.900000e-001 9.999748e-001 9.999497e-001 4.999874e-001 4.999874e-001 -3.999899e+000 1.351693e-003 2.588342e+004
9.000000e-001 9.999443e-001 9.998889e-001 4.999721e-001 4.999721e-001 -3.999777e+000 2.903167e-003 1.740684e+004
9.100000e-001 9.999219e-001 9.998442e-001 4.999609e-001 4.999609e-001 -3.999687e+000 3.963114e-003 1.469823e+004
9.200000e-001 9.999381e-001 9.998764e-001 4.999690e-001 4.999690e-001 -3.999752e+000 3.108693e-003 1.648733e+004
9.300000e-001 9.999244e-001 9.998492e-001 4.999622e-001 4.999622e-001 -3.999697e+000 3.718732e-003 1.490174e+004
9.400000e-001 9.999085e-001 9.998174e-001 4.999542e-001 4.999542e-001 -3.999633e+000 4.450471e-003 1.356350e+004
9.500000e-001 9.999443e-001 9.998889e-001 4.999721e-001 4.999721e-001 -3.999777e+000 2.605612e-003 1.740684e+004
9.600000e-001 9.999002e-001 9.998008e-001 4.999500e-001 4.999500e-001 -3.999600e+000 4.701097e-003 1.303740e+004
9.700000e-001 9.993794e-001 9.987621e-001 4.996891e-001 4.996891e-001 -3.997513e+000 2.799810e-002 5.195759e+003
