# Enhanced Quasi-3D Monte Carlo Simulation
# Timestamp: 20250719_003845
# Spin model: cube (8 states - cube vertices)
# Algorithm: wolff
# Theoretical Tc (8-state Potts): ~0.751
# Temperature range: 0.1-1.5 (optimized for critical region)
# Layer: 1/3
# System size: 8x8x3, Total sites: 192
# Spin vectors: 8 cube vertices (±1,±1,±1)/√3
#
# Temperature          M^2          M^4          G^2          G^4       Energy           Cv         Corr
5.000000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
5.100000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
5.200000e-001 9.998893e-001 9.997831e-001 4.999438e-001 4.999438e-001 -3.999550e+000 1.770355e-002 1.393589e+003
5.300000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
5.400000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
5.500000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
5.600000e-001 9.999836e-001 9.999679e-001 4.999917e-001 4.999917e-001 -3.999933e+000 2.266667e-003 3.620824e+003
5.700000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
5.800000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
5.900000e-001 9.999979e-001 9.999960e-001 4.999990e-001 4.999990e-001 -3.999992e+000 2.553417e-004 1.024131e+004
6.000000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
6.100000e-001 9.999692e-001 9.999397e-001 4.999844e-001 4.999844e-001 -3.999875e+000 3.580579e-003 2.644257e+003
6.200000e-001 9.999754e-001 9.999518e-001 4.999875e-001 4.999875e-001 -3.999900e+000 2.773222e-003 2.956378e+003
6.300000e-001 1.000000e+000 1.000000e+000 5.000000e-001 5.000000e-001 -4.000000e+000 0.000000e+000 0.000000e+000
6.400000e-001 9.999713e-001 9.999438e-001 4.999854e-001 4.999854e-001 -3.999883e+000 3.036068e-003 2.737068e+003
6.500000e-001 9.999467e-001 9.998955e-001 4.999729e-001 4.999729e-001 -3.999783e+000 5.462974e-003 2.008434e+003
6.600000e-001 9.999610e-001 9.999237e-001 4.999802e-001 4.999802e-001 -3.999842e+000 3.873472e-003 2.349474e+003
6.700000e-001 9.998462e-001 9.996987e-001 4.999219e-001 4.999219e-001 -3.999375e+000 1.479543e-002 1.182474e+003
6.800000e-001 9.999016e-001 9.998072e-001 4.999500e-001 4.999500e-001 -3.999600e+000 9.205075e-003 1.478134e+003
6.900000e-001 9.999200e-001 9.998433e-001 4.999594e-001 4.999594e-001 -3.999675e+000 7.267185e-003 1.639858e+003
7.000000e-001 9.999221e-001 9.998473e-001 4.999604e-001 4.999604e-001 -3.999683e+000 6.880327e-003 1.661296e+003
